_id,Job Title,Company Name,Location,Job Type,Workplace Type,Years of Experience,Career Level,Job Category,Skills,Job Link
680d059c9eeca96d883e580c,Senior Accounts Payable,Confidential -,"Mohandessin, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounting', '· Financial Management', '· Finance', '· Commerce', '· SAP', '· ERP', '· Financial Analysis', '· Payable', '· Accounts Payable']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/MiWRC5DTQu9j-Senior-Accounts-Payable-Giza-Egypt
680d059c9eeca96d883e580d,Business Development Account Manager,BDO Esnad -,"Mohandessin, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Business Development,"['· Sales', '· Business Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kKxZZkhTN56G-Business-Development-Account-Manager-BDO-Esnad-Giza-Egypt
680d059c9eeca96d883e580e,Specialist / Senior Specialist - QC,Global Napi Pharmaceuticals -,"6th of October, Giza, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Pharmaceutical,"['· analytical', '· Pharmaceutical', '· Pharmaceutical Sciences', '· Chemistry']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Oglb3oIczEdk-Specialist-Senior-Specialist---QC-Global-Napi-Pharmaceuticals-Giza-Egypt
680d059c9eeca96d883e580f,Quality engineer,Economic Group  -,"Qaha, Qalubia, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Other,"['· Food', '· Engineering', '· Quality Management', '· quality', '· engineer', '· Quality engineer', '· Testing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QqD28bIXXykP-Quality-engineer-Economic-Group-Qalubia-Egypt
680d059c9eeca96d883e5810,Store Manager,Nile International Co. -,"Ameria, Alexandria, Egypt",Full Time,On-site,· 6 - 15 Yrs of Exp,Manager,· Customer Service/Support,"['· Sales', '· Manager', '· Store Management', '· Store Manager']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/EpsRhkIsKqIw-Store-Manager-Nile-International-Co-Alexandria-Egypt
680d059c9eeca96d883e5811,Operation Engineer,Unimix Egypt for Readymix concrete -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Operations/Management,"['· operation', '· Operation engineer', '· Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/npEMumYSSM0O-Operation-Engineer-Unimix-Egypt-for-Readymix-concrete-Cairo-Egypt
680d059c9eeca96d883e5812,Surveyor,Nosco -,"Alexandria, Egypt",Full Time,Hybrid,· 1 - 4 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Geography', '· Surveying', '· Land Surveying', '· MS Office', '· English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QdIAS1qq2mr9-Surveyor-Nosco-Alexandria-Egypt
680d059c9eeca96d883e5813,Accountant,Confidential -,"Zamalek, Cairo, Egypt",Full Time,On-site,· 3 - 6 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounting', '· Accounting Regulations', '· analytical', '· excel', '· Finance', '· Financial Analysis', '· Financial Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Z6cWHCiv0Far-Accountant-Cairo-Egypt
680d059c9eeca96d883e5814,Secretary,Confidential -,"Zamalek, Cairo, Egypt",Full Time,On-site,· 1 - 5 Yrs of Exp,Experienced,· Administration,"['· Administration', '· administrative', '· Secretary', '· Office management', '· office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/9rkqkuJsGytO-Secretary-Cairo-Egypt
680d059c9eeca96d883e5815,Tender Clerk,Flourish Lab Culture -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 0 - 2 Yrs of Exp,Entry Level,· Project/Program Management,"['· Tendering', '· Suppliers']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rqdeW2PzKU6K-Tender-Clerk-Flourish-Lab-Culture-Cairo-Egypt
680d059c9eeca96d883e5816,Design Engineer,Orthomed E -,"6th of October, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Creative/Design/Art,"['· CAD', '· CAM', '· CNC', '· Design', '· design engineer', '· Design Engineering', '· SolidWorks', '· engineer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kLh9Rp2GOxns-Design-Engineer-Orthomed-E-Giza-Egypt
680d059c9eeca96d883e5817,Business Development Specialist,"Do Localize, Ltd. -","6th of October, Giza, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Business Development,"['· Sales', '· Sales Skills', '· Sales Target', '· Business Development', '· B2B Sales', '· Customer Care', '· Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/YQVWI5Z36TwU-Business-Development-Specialist-Do-Localize-Ltd-Giza-Egypt
680d059c9eeca96d883e5818,Desktop Publishing Specialist - DTP And OCR,"Do Localize, Ltd. -","6th of October, Giza, Egypt",Full Time,Hybrid,· 2+ Yrs of Exp,Experienced,· Creative/Design/Art,"['· Adobe illustrator', '· Adobe Photoshop', '· Adobe Indesign', '· DTP', '· Arabic', '· illustrator', '· English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/VPSpxCAPtp9B-Desktop-Publishing-Specialist---DTP-And-OCR-Do-Localize-Ltd-Giza-Egypt
680d059c9eeca96d883e5819,Civil Engineer - Pavement Quality Control,Citylogix ME   -,"New Cairo, Cairo, Egypt",Full Time,On-site,N/A,Entry Level,· Engineering - Other,"['· Quality Control', '· Engineering', '· Computer Skills', '· Communication skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DSOcj2LBdjt1-Civil-Engineer---Pavement-Quality-Control-Citylogix-ME-Cairo-Egypt
680d059c9eeca96d883e581a,Quantity Surveying Engineer,Solik Real Estate Investment  -,"Sidi Gaber, Alexandria, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Civil', '· Civil Engineering', '· Construction', '· Engineering', '· Quantity Surveying', '· Communication skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qQr0WuPEoPQx-Quantity-Surveying-Engineer-Solik-Real-Estate-Investment-Alexandria-Egypt
680d059c9eeca96d883e581b,Senior Electrical Engineer,Afniah Consulting Engineering  -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 8 - 10 Yrs of Exp,Experienced,· Engineering - Mechanical/Electrical,"['· Electrical', '· Electrical Engineering', '· Engineering', '· Design', '· Revit', '· Power', '· Lighting', '· AutoCAD']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/9XUO97DsEdbb-Senior-Electrical-Engineer-Afniah-Consulting-Engineering-Cairo-Egypt
680d059c9eeca96d883e581c,Tour leader – Airport Representative,TRAVEL WAYS -,"Nasr City, Cairo, Egypt",Full Time,Hybrid,· males_only,Entry Level,· Customer Service/Support,"['· excellent in english language', '· Bachelor’s Degree', '· Customer Care', '· Tourism']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/sGYjP9PKNDhq-Tour-leader-–-Airport-Representative-TRAVEL-WAYS-Cairo-Egypt
680d059c9eeca96d883e581d,Procurement Section Head,Flourish Lab Culture -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Senior Management,· Business Development,"['· Administration', '· Procurement', '· Purchasing', '· Supply Chain']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jhsugJ2DppsD-Procurement-Section-Head-Flourish-Lab-Culture-Cairo-Egypt
680d059c9eeca96d883e581e,Account manager,English Zone -,"Dokki, Giza, Egypt",Full Time,On-site,· 1 - 6 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Marketing', '· account manager']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Qr7KasyIUeep-Account-manager-English-Zone-Giza-Egypt
680d059c9eeca96d883e581f,Recruitment Specialist,IMUT International Marathon United Technology -,"Obour City, Cairo, Egypt",Full Time,On-site,· 2 - 3 Yrs of Exp,Experienced,· Human Resources,"['· Microsoft Office', '· Recruitment', '· Recruitment Specialist', '· specialist', '· Human Resources (HR)', '· Personnel', '· HR Specialist', '· Manufacturing Industry', '· Human Resources']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Kmr4p7hitElF-Recruitment-Specialist-IMUT-International-Marathon-United-Technology-Cairo-Egypt
680d059c9eeca96d883e5820,External Audit Manager,Landmarks consulting solutions CO  -,"Maadi, Cairo, Egypt",Full Time,On-site,· 10 - 15 Yrs of Exp,Manager,· Accounting/Finance,"['· ACCA', '· Audit', '· Auditing', '· CPA', '· External Auditing', '· IFRS']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OW1fhYsH0cxM-External-Audit-Manager-Landmarks-consulting-solutions-CO-Cairo-Egypt
680d059c9eeca96d883e5821,Bilingual French Customer Care,Intouch CX  -,"Maadi, Cairo, Egypt",Full Time,On-site,N/A,Experienced,· Customer Service/Support,"['· Customer Support', '· Call Center']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/UI4lRpztWpR9-Bilingual-French-Customer-Care-Intouch-CX-Cairo-Egypt
680d059c9eeca96d883e5822,Production Engineer,Mediterraneo Trading -,"Fayoum, Fayoum, Egypt",Full Time,On-site,· 8 - 12 Yrs of Exp,Experienced,· Manufacturing/Production,"['· Agriculture', '· Engineering', '· Food Production', '· Production', '· Machines', '· Changeover', '· Shifts', '· Quality']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Whp1NTQLlaWc-Production-Engineer-Mediterraneo-Trading-Fayoum-Egypt
680d059c9eeca96d883e5823,Industrial Designer,ElBadr Light Industries -,"Cairo, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· Creative/Design/Art,"['· AutoCAD', '· Industrial Design', '· photoshop', '· SolidWorks', '· Applied Arts', '· Arts', '· Design', '· Education', '· Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7cRWZbkNusaL-Industrial-Designer-ElBadr-Light-Industries-Cairo-Egypt
680d059c9eeca96d883e5824,CEO Assistant - Alexandria,RUSHBRUSH INC -,"Alexandria, Egypt",Full Time,Hybrid,· 1 - 3 Yrs of Exp,Entry Level,· Administration,"['· Administration', '· Office Management', '· Admin', '· English', '· Communication Skills', '· Management', '· Business', '· Interpersonal Skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8QznNiwfX4QR-CEO-Assistant---Alexandria-RUSHBRUSH-INC-Alexandria-Egypt
680d059c9eeca96d883e5825,Sales & SEO Support Assistant,Inbound Factor -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 1 - 6 Yrs of Exp,Experienced,· Customer Service/Support,"['· SEO', '· Search Engine Optimization', '· Backlinks', '· Customer Service', '· Customer Care', '· Sales', '· Business Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5TIhI9h2Xypt-Sales-SEO-Support-Assistant-Inbound-Factor-Cairo-Egypt
680d059c9eeca96d883e5826,Facility MEP Engineer,Dorra Group -,"Giza, Egypt",Full Time,On-site,· 3 - 6 Yrs of Exp,Experienced,· Engineering - Mechanical/Electrical,"['· Electrical', '· Electrical Engineering', '· Mechanical Engineering', '· Maintenance', '· MEP', '· Engineering', '· Leadership', '· Site Engineering', '· Mechanical, Electrical, and Plumbing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wxgF5P1KIh9N-Facility-MEP-Engineer-Dorra-Group-Giza-Egypt
680d059c9eeca96d883e5827,Social Media Specialist,GLC Paints -,"Hadayek Alkobba, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Adobe Photoshop', '· Advertising', '· Communication', '· Content', '· Design', '· Digital', '· E-Marketing', '· Graphic Design', '· Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2eXUaCMKPMrH-Social-Media-Specialist-GLC-Paints-Cairo-Egypt
680d059c9eeca96d883e5828,Sales Head,Confidential -,"Obour City, Cairo, Egypt",Full Time,On-site,· 8 - 10 Yrs of Exp,Senior Management,· Sales/Retail,"['· Communication', '· Leadership', '· Management', '· Sales', '· sales skills', '· sales head', '· Offset Printing', '· Printing', '· English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/byomvqwC8jji-Sales-Head-Cairo-Egypt
680d059c9eeca96d883e5829,Social Media Specialist,IFT Corporation -,"Mokattam, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Marketing/PR/Advertising,"['· media', '· Online Marketing', '· Communication', '· digital media', '· E-Marketing', '· Social Media']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yrObI7Z2fu0u-Social-Media-Specialist-IFT-Corporation-Cairo-Egypt
680d059c9eeca96d883e582a,Sales Key Account Section Head,Jazeera Paints -,"10th of Ramadan City, Sharqia, Egypt",Full Time,On-site,· 7 - 10 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Sales', '· Key Account', '· Customer Service', '· Sales Target', '· Project Management', '· Construction Field']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Wm2Vp30A6QXH-Sales-Key-Account-Section-Head-Jazeera-Paints-Sharqia-Egypt
680d059c9eeca96d883e582b,Content Creator,Al-Azm company -,"Cairo, Egypt",Full Time,On-site,· 5 - 7 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Advertising', '· Content Creation', '· Creative', '· Marketing', '· media', '· Social Media', '· Writing', '· Content', '· English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7Smw9OjEExPM-Content-Creator-Al-Azm-company-Cairo-Egypt
680d059c9eeca96d883e582c,Business Development Executive,Grazel -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Business Development,"['· Communication', '· Business Development', '· Account Management', '· Communication skills', '· sales skills', '· Negotiation', '· business', '· Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/uCjUdTxIHyIB-Business-Development-Executive-Grazel-Cairo-Egypt
680d059c9eeca96d883e582d,External Auditor,Landmarks consulting solutions CO  -,"Maadi, Cairo, Egypt",Full Time,On-site,· 2 - 6 Yrs of Exp,Experienced,· Accounting/Finance,"['· Auditing', '· ERP', '· External Auditing', '· IFRS', '· CMA', '· Accounting']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/WopBQgZKqiTK-External-Auditor-Landmarks-consulting-solutions-CO-Cairo-Egypt
680d059c9eeca96d883e582e,HR Specialist,Ertekaa -,"6th of October, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Administration,"['· HR Specialist', '· Human Resources', '· Labor', '· Microsoft Office', '· Personnel', '· Recruitment']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1PnRv9vvt5MP-HR-Specialist-Ertekaa-Giza-Egypt
680d059c9eeca96d883e582f,Health &Safety Specialist,MCV -,"Alsalihiyyah Aljadidah, Sharqia, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Engineering - Other,"['· Health &amp; Safety', '· HSE']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yD3LEF2lk9ab-Health-Safety-Specialist-MCV-Sharqia-Egypt
680d059c9eeca96d883e5830,Internal Auditor,LOLC EL-OULA MICROFINANCE EGYPT’ -,"Maadi, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Accounting/Finance,"['· Audit', '· Accounting', '· Financial Analysis', '· Microsoft Office', '· Finance', '· external audit']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/zl6RutRfWEaF-Internal-Auditor-LOLC-EL-OULA-MICROFINANCE-EGYPT’-Cairo-Egypt
680d059c9eeca96d883e5831,Fluent Saudi Dialect Call Center Agent – Nasr City,Confidential -,"Nasr City, Cairo, Egypt",Shift Based,On-site,· 0 - 2 Yrs of Exp,Entry Level,· Operations/Management,"['· Communication', '· Negotiation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/o1ETpPcjcrRk-Fluent-Saudi-Dialect-Call-Center-Agent-–-Nasr-City-Cairo-Egypt
680d059c9eeca96d883e5832,Automation Engineer Intern,Groupe- Atlantic -,"10th of Ramadan City, Cairo, Egypt",Internship,On-site,· 0 - 1 Yrs of Exp,Entry Level,· Engineering - Telecom/Technology,"['· Automation', '· Electrical', '· Electrical Engineering', '· Engineering']",https://wuzzuf.nethttps://wuzzuf.net/internship/XECa6HjXcnTr-Automation-Engineer-Intern-Groupe--Atlantic-Cairo-Egypt
680d059c9eeca96d883e5833,HR Personnel Specialist,Sumitomo Electric Egypt -,"6th of October, Giza, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Experienced,· Human Resources,"['· Human Resources (HR)', '· Microsoft Office', '· MS Office', '· Personnel', '· office', '· Skills', '· Labour Law', '· Salary Surveys', '· Mass Hiring']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/r84hdJp2U2hJ-HR-Personnel-Specialist-Sumitomo-Electric-Egypt-Giza-Egypt
680d059c9eeca96d883e5834,Execution Engineer (Electrical Power) Fresh graduates,Nasr City For Trading and Contracting (NCTC) -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 0 - 1 Yrs of Exp,Entry Level,· Engineering - Mechanical/Electrical,"['· Electrical', '· Site', '· Engineering', '· AutoCAD']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1v63r6HEqwHd-Execution-Engineer-Electrical-Power-Fresh-graduates-Nasr-City-For-Trading-and-Contracting-NCTC-Cairo-Egypt
680d059c9eeca96d883e5835,UI UX Designer,Royal Cyber -,"Riyadh, Saudi Arabia",Full Time,On-site,· 5 - 12 Yrs of Exp,Experienced,· Banking,"['· UI', '· UX', '· UI/UX', '· FIGMA', '· Sketch', '· UI Designer', '· UX Designer', '· Adobe XD']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/m3MhykR2XqEl-UI-UX-Designer-Royal-Cyber-Riyadh-Saudi-Arabia
680d059c9eeca96d883e5836,Real Estate Agent,AFFSQUARE -,"Sheraton, Cairo, Egypt",Full Time,On-site,· 2 - 7 Yrs of Exp,Experienced,· Customer Service/Support,"['· Real Estate', '· Real Estate Agent', '· Sales Target', '· sales skills', '· Sales', '· Communication', '· English', '· Negotiation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/aTA78M1Icawn-Real-Estate-Agent-AFFSQUARE-Cairo-Egypt
680d059c9eeca96d883e5837,Recruitment Specialist,Konouz Egypt Replica Treasures -,"Obour City, Cairo, Egypt",Full Time,On-site,· 4 - 6 Yrs of Exp,Experienced,· Human Resources,"['· Recruitment', '· Human Resources (HR)', '· Sourcing', '· Microsoft Office', '· Management', '· Recruiter']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QnZfhSWcloKA-Recruitment-Specialist-Konouz-Egypt-Replica-Treasures-Cairo-Egypt
680d059c9eeca96d883e5838,Sales Engineer (Construction Experience is a must),Cubic -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Business Development,"['· Sales', '· business', '· Business Development', '· Engineering', '· CRM']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8Dh0x7ouh175-Sales-Engineer-Construction-Experience-is-a-must-Cubic-Cairo-Egypt
680d059c9eeca96d883e5839,Export Sales l Agriculture,Confidential -,"Obour City, Cairo, Egypt",Full Time,On-site,· 4 - 8 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Agriculture', '· Business Administration', '· Export', '· Logistics', '· Sales', '· Marketing', '· sales skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nqkNTxzJ9w3e-Export-Sales-l-Agriculture-Cairo-Egypt
680d059c9eeca96d883e583a,Director OF Sales,Grand Plast  -,"Cairo, Egypt",Full Time,On-site,· 15 - 20 Yrs of Exp,Senior Management,· Sales/Retail,"['· Sales', '· Retail', '· Modern Trade', '· Key Account Management', '· Sales Management', '· Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/l671Pl4t5Cft-Director-OF-Sales-Grand-Plast-Cairo-Egypt
680d059c9eeca96d883e583b,Senior General Accountant,T&D Design -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 6 - 10 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounting', '· Finance', '· General Ledger (GL)', '· General Accounting', '· excel', '· Financial Analysis', '· Financial Management', '· Odoo']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yU0XLNJfamT1-Senior-General-Accountant-TD-Design-Cairo-Egypt
680d059c9eeca96d883e583c,Administrative Officer,Purity Pet Food -,"Garden City, Cairo, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· Administration,"['· Administration', '· Office management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/S0L0GRoRanpD-Administrative-Officer-Purity-Pet-Food-Cairo-Egypt
680d059c9eeca96d883e583d,Supply Chain Officer,Upper Egypt -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Communication', '· Logistics', '· Pharmaceutical', '· Procurement', '· Purchasing', '· Supply Chain', '· supply chain management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qiAdDXIoM6ol-Supply-Chain-Officer-Upper-Egypt-Cairo-Egypt
680d059c9eeca96d883e583e,Account Receivable specialist,OPPO Egypt  -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 0 - 1 Yrs of Exp,Entry Level,· Accounting/Finance,"['· Accounting', '· Finance', '· Financial Management', '· Financial Analysis', '· Income Statement', '· Tax Systems', '· Payments', '· AR', '· Accounts Recievables']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/foazIWv88n5u-Account-Receivable-specialist-OPPO-Egypt-Cairo-Egypt
